set,number,name,subtitle,count,type,aspects,traits,arenas,cost,power,hp,fronttext,backtext,epicaction,doublesided,backart,frontart,rarity,marketprice,karabast_number
twi,036,Devastating Gunship,,1,Unit,"['Vigilance', 'Villainy']","['SEPARATIST', 'DROID', 'VEHICLE', 'TRANSPORT']",['Space'],3,3,5,Grit (This unit gets +1/+0 for each damage on it.) |When Played: Defeat an enemy unit with 2 or less remaining HP.,,,False,,https://cdn.swu-db.com/images/cards/TWI/036.png,Common,0.07,036
twi,157,Disaffected Senator,,1,Unit,['Aggression'],"['SEPARATIST', 'OFFICIAL']",['Ground'],1,0,4,"Action [c=2, exhaust]: Deal 2 damage to a base.",,,False,,https://cdn.swu-db.com/images/cards/TWI/157.png,Uncommon,0.15,157
twi,075,Disruptive Burst,,1,Event,['Vigilance'],['TACTIC'],,3,,,Give each enemy unit -1/-1 for this phase.,,,False,,https://cdn.swu-db.com/images/cards/TWI/075.png,Uncommon,0.16,075
twi,218,Droid Cohort,,1,Upgrade,['Cunning'],['SUPPLY'],,1,1,1,"Attached unit gains, ""When Defeated: Create a Battle Droid token.""",,,False,,https://cdn.swu-db.com/images/cards/TWI/218.png,Common,0.10,218
twi,081,Droid Commando,,1,Unit,"['Command', 'Villainy']","['SEPARATIST', 'DROID', 'TROOPER']",['Ground'],3,4,3,"While you control another Separatist unit, this unit gains Ambush. (When you play this unit, it may ready and attack an enemy unit.)",,,False,,https://cdn.swu-db.com/images/cards/TWI/081.png,Common,0.10,081
twi,237,Droid Deployment,,1,Event,['Villainy'],['SUPPLY'],,2,,,Create 2 Battle Droid tokens.,,,False,,https://cdn.swu-db.com/images/cards/TWI/237.png,Common,0.11,237
twi,022,Droid Manufactory,Geonosis,1,Base,['Command'],,,,,24,When you deploy a leader: Create 2 Battle Droid tokens.,,,False,,https://cdn.swu-db.com/images/cards/TWI/022.png,Rare,0.13,022
twi,228,Droid Starfighter,,1,Unit,['Villainy'],"['SEPARATIST', 'DROID', 'VEHICLE', 'FIGHTER']",['Space'],1,1,2,"Saboteur (When this unit attacks, ignore Sentinel and defeat the defender's Shields.)",,,False,,https://cdn.swu-db.com/images/cards/TWI/228.png,Common,0.11,228
twi,037,Droideka Security,,1,Unit,"['Vigilance', 'Villainy']","['SEPARATIST', 'DROID']",['Ground'],3,4,5,"Exploit 2 (While playing this card, defeat up to 2 units you control. This card costs 2 less for each unit defeated this way.) |Sentinel (Units in this arena can't attack your non-Sentinel units or your base.)",,,False,,https://cdn.swu-db.com/images/cards/TWI/037.png,Common,0.08,037
twi,251,Drop In,,1,Event,['Heroism'],['SUPPLY'],,4,,,Create 2 Clone Trooper tokens.,,,False,,https://cdn.swu-db.com/images/cards/TWI/251.png,Common,0.11,251
twi,054,Duchess's Champion,,1,Unit,"['Vigilance', 'Vigilance']",['MANDALORIAN'],['Ground'],3,1,8,"While an opponent controls 3 or more units, this unit gains Sentinel. (Units in this arena can't attack your non-Sentinel units or your base.)",,,False,,https://cdn.swu-db.com/images/cards/TWI/054.png,Uncommon,0.11,054
twi,231,Dwarf Spider Droid,,1,Unit,['Villainy'],"['SEPARATIST', 'DROID']",['Ground'],4,3,4,Grit (This unit gets +1/+0 for each damage on it.),,,False,,https://cdn.swu-db.com/images/cards/TWI/231.png,Common,0.09,231
twi,090,Echo,Valiant ARC Trooper,1,Unit,"['Command', 'Heroism']","['REPUBLIC', 'CLONE', 'TROOPER']",['Ground'],2,2,2,Coordinate - This unit gets +2/+2. (Gain this ability while you control 3 or more units.),,,False,,https://cdn.swu-db.com/images/cards/TWI/090.png,Uncommon,0.13,090
twi,181,Elite P-38 Starfighter,,1,Unit,"['Cunning', 'Villainy']","['SEPARATIST', 'VEHICLE', 'FIGHTER']",['Space'],3,3,2,When Played/When Defeated: You may deal 1 damage to a unit.,,,False,,https://cdn.swu-db.com/images/cards/TWI/181.png,Common,0.09,181
twi,126,Encouraging Leadership,,1,Event,['Command'],['LEARNED'],,3,,,Give each friendly unit +1/+1 for this phase.,,,False,,https://cdn.swu-db.com/images/cards/TWI/126.png,Common,0.09,126
twi,198,Enfys Nest,Champion of Justice,1,Unit,"['Cunning', 'Heroism']",['UNDERWORLD'],['Ground'],7,5,7,Saboteur |When Played/On Attack: You may return an enemy non-leader unit with less power than this unit to its owner's hand.,,,False,,https://cdn.swu-db.com/images/cards/TWI/198.png,Rare,0.30,198
twi,055,Equalize,,1,Event,"['Vigilance', 'Vigilance']",['TACTIC'],,3,,,"Give a unit -2/-2 for this phase. Then, if you control fewer units than that unit's controller, give another unit -2/-2 for this phase.",,,False,,https://cdn.swu-db.com/images/cards/TWI/055.png,Rare,0.34,055
twi,244,Eta-2 Light Interceptor,,1,Unit,['Heroism'],"['REPUBLIC', 'VEHICLE', 'FIGHTER']",['Space'],5,3,5,"Restore 2 (When this unit attacks, heal 2 damage from your base.)",,,False,,https://cdn.swu-db.com/images/cards/TWI/244.png,Common,0.09,244
twi,239,Execute Order 66,,1,Event,['Villainy'],['PLAN'],,4,,,"Deal 6 damage to each Jedi unit. For each unit defeated this way, its controller creates a Clone Trooper token.",,,False,,https://cdn.swu-db.com/images/cards/TWI/239.png,Rare,0.32,239
twi,065,Falchion Ion Tank,,1,Unit,['Vigilance'],"['REPUBLIC', 'VEHICLE', 'TANK']",['Ground'],6,4,6,Sentinel (Units in this arena can't attack your non-Sentinel units or your base.),,,False,,https://cdn.swu-db.com/images/cards/TWI/065.png,Common,0.07,065
twi,208,Favorable Delegate,,1,Unit,['Cunning'],"['REPUBLIC', 'OFFICIAL']",['Ground'],2,1,5,When Played: Draw a card. |When Defeated: Discard a card from your hand.,,,False,,https://cdn.swu-db.com/images/cards/TWI/208.png,Common,0.10,208
twi,053,Finn,On the Run,1,Unit,"['Vigilance', 'Vigilance']","['FRINGE', 'TROOPER']",['Ground'],3,3,4,"When this unit completes an attack: Choose a unique unit. For this phase, if damage would be dealt to that unit, prevent 1 of that damage.",,,False,,https://cdn.swu-db.com/images/cards/TWI/053.png,Rare,0.29,053
twi,216,Fives,In Search of Truth,1,Unit,['Cunning'],"['REPUBLIC', 'CLONE', 'TROOPER']",['Ground'],5,5,5,"Saboteur |When you play an event: You may put a Clone unit from your discard pile on the bottom of your deck. If you do, draw a card.",,,False,,https://cdn.swu-db.com/images/cards/TWI/216.png,Rare,0.34,216
twi,051,For The Republic,,1,Upgrade,"['Vigilance', 'Heroism']",['REPUBLIC'],,2,2,2,"If you control 3 or more Republic units, this upgrade costs 2 less to play. |Attached unit gains: ""Coordinate - Restore 2.""",,,False,,https://cdn.swu-db.com/images/cards/TWI/051.png,Rare,0.36,051
twi,068,Foresight,,1,Upgrade,['Vigilance'],['LEARNED'],,1,0,2,"Attached unit gains: ""When the regroup phase starts (before drawing cards): Name a card, then look at the top card of your deck. If it's the named card, you may reveal and draw it.""",,,False,,https://cdn.swu-db.com/images/cards/TWI/068.png,Rare,0.28,068
twi,212,Freelance Assassin,,1,Unit,['Cunning'],['UNDERWORLD'],['Ground'],3,4,2,"When Played: You may pay 2. If you do, deal 2 damage to a unit.",,,False,,https://cdn.swu-db.com/images/cards/TWI/212.png,Common,0.14,212
twi,034,General Grievous,Trophy Collector,1,Unit,"['Vigilance', 'Villainy']","['SEPARATIST', 'OFFICIAL']",['Ground'],3,4,4,"Ignore the aspect penalty on each Lightsaber upgrade you play on this unit. |On Attack: If this unit has 4 or more Lightsaber upgrades attached to him, defeat 4 enemy units.",,,False,,https://cdn.swu-db.com/images/cards/TWI/034.png,Legendary,13.55,034
twi,121,General's Blade,,1,Upgrade,['Command'],"['ITEM', 'WEAPON', 'LIGHTSABER']",,3,3,3,"Attach to a non-Vehicle unit. |If attached unit is a Jedi, it gains: ""On Attack: The next unit you play this phase costs 2 less.""",,,False,,https://cdn.swu-db.com/images/cards/TWI/121.png,Rare,0.93,121
twi,215,Geonosis Patrol Fighter,,1,Unit,['Cunning'],"['SEPARATIST', 'VEHICLE', 'FIGHTER']",['Space'],5,3,2,"Exploit 2 (While playing this card, defeat up to 2 units you control. This card costs 2 less for each unit defeated this way.) |When Played: You may return a non-leader unit that costs 3 or less to its owner's hand.",,,False,,https://cdn.swu-db.com/images/cards/TWI/215.png,Common,0.10,215
twi,118,Gor,Grievous's Pet,1,Unit,['Command'],"['SEPARATIST', 'CREATURE']",['Ground'],12,7,7,Exploit 3|Sentinel|Ambush|Overwhelm,,,False,,https://cdn.swu-db.com/images/cards/TWI/118.png,Legendary,5.74,118
twi,171,Grenade Strike,,1,Event,['Aggression'],['TACTIC'],,2,,,Deal 2 damage to a unit. You may deal 1 damage to another unit in the same arena.,,,False,,https://cdn.swu-db.com/images/cards/TWI/171.png,Common,0.14,171
twi,073,Grievous Reassembly,,1,Event,['Vigilance'],['SUPPLY'],,2,,,Heal 3 damage from a unit. Create a Battle Droid token.,,,False,,https://cdn.swu-db.com/images/cards/TWI/073.png,Common,0.06,073
twi,172,Grim Resolve,,1,Event,['Aggression'],['TACTIC'],,2,,,Attack with a non-leader unit. It gains Grit for this attack. (It gets +1/+0 for each damage on it.),,,False,,https://cdn.swu-db.com/images/cards/TWI/172.png,Common,0.16,172
twi,074,Guarding the Way,,1,Event,['Vigilance'],['TACTIC'],,2,,,"Give a unit Sentinel for this phase. (Units in this arena can't attack your non-Sentinel units or your base.) If you have the initiative, also give that unit +2/+2 for this phase.",,,False,,https://cdn.swu-db.com/images/cards/TWI/074.png,Common,0.08,074
twi,177,Guerilla Insurgency,,1,Event,['Aggression'],['TACTIC'],,8,,,Each player defeats a resource they control and discards 2 cards from their hand. Deal 4 damage to each ground unit.,,,False,,https://cdn.swu-db.com/images/cards/TWI/177.png,Rare,0.20,177
twi,233,Hailfire Tank,,1,Unit,['Villainy'],"['SEPARATIST', 'DROID', 'VEHICLE', 'TANK']",['Ground'],8,7,6,"Exploit 2 (While playing this card, defeat up to 2 units you control. This card costs 2 less for each unit defeated this way.)",,,False,,https://cdn.swu-db.com/images/cards/TWI/233.png,Common,0.13,233
twi,253,Headhunter Squadron ,,1,Unit,,"['REPUBLIC', 'VEHICLE', 'FIGHTER']",['Space'],2,1,4,,,,False,,https://cdn.swu-db.com/images/cards/TWI/253.png,Common,0.09,253
twi,167,Heavy Persuader Tank,,1,Unit,['Aggression'],"['SEPARATIST', 'DROID', 'VEHICLE', 'TANK']",['Ground'],7,6,5,"Exploit 2 (While playing this card, defeat up to 2 units you control. This card costs 2 less for each unit defeated this way.) |When Played: You may deal 2 damage to a ground unit.",,,False,,https://cdn.swu-db.com/images/cards/TWI/167.png,Common,0.07,167
twi,052,Hello There,,1,Event,"['Vigilance', 'Heroism']",['TRICK'],,3,,,Choose a unit that entered play this phase. It gets -4/-4 for this phase.,,,False,,https://cdn.swu-db.com/images/cards/TWI/052.png,Uncommon,0.14,052
twi,249,Heroes on Both Sides,,1,Event,['Heroism'],"['REPUBLIC', 'SEPARATIST']",,2,,,"Choose up to 1 Republic unit and up to 1 Separatist unit. Give each chosen unit +2/+2 and Saboteur for this phase. (When either of those units attacks, ignore Sentinel and defeat the defender's Shields.)",,,False,,https://cdn.swu-db.com/images/cards/TWI/249.png,Common,0.12,249
twi,164,Hevy,Staunch Martyr,1,Unit,['Aggression'],"['REPUBLIC', 'CLONE', 'TROOPER']",['Ground'],4,4,4,Coordinate - Raid 2 (Gain this keyword while you control 3 or more units. This unit gets +2/+0 while attacking.) |When Defeated: Deal 1 damage to each enemy ground unit.,,,False,,https://cdn.swu-db.com/images/cards/TWI/164.png,Uncommon,0.12,164
twi,214,Hidden Sharpshooter,,1,Unit,['Cunning'],"['REPUBLIC', 'CLONE', 'TROOPER']",['Ground'],4,4,3,"Ambush (When you play this unit, it may ready and attack an enemy unit.)",,,False,,https://cdn.swu-db.com/images/cards/TWI/214.png,Common,0.12,214
twi,256,Hold-Out Blaster,,1,Upgrade,,"['ITEM', 'WEAPON']",,1,1,0,Attach to a non-Vehicle unit. |When Played: You may have attached unit deal 1 damage to a ground unit.,,,False,,https://cdn.swu-db.com/images/cards/TWI/256.png,Common,0.09,256
twi,209,Hotshot V-Wing,,1,Unit,['Cunning'],"['REPUBLIC', 'VEHICLE', 'FIGHTER']",['Space'],2,2,3,,,,False,,https://cdn.swu-db.com/images/cards/TWI/209.png,Common,0.11,209
twi,110,Huyang,Enduring Instructor,1,Unit,['Command'],"['JEDI', 'DROID']",['Ground'],3,2,4,"When Played: Choose another friendly unit. While this unit is in play, the chosen unit gets +2/+2.",,,False,,https://cdn.swu-db.com/images/cards/TWI/110.png,Rare,0.81,110
twi,072,I Have the High Ground,,1,Event,['Vigilance'],['TACTIC'],,1,,,Choose a friendly unit. Each enemy unit gets -4/-0 while attacking that unit this phase.,,,False,,https://cdn.swu-db.com/images/cards/TWI/072.png,Rare,0.36,072
twi,204,Impropriety Among Thieves,,1,Event,"['Cunning', 'Cunning']",['TRICK'],,4,,,"Choose a ready non-leader unit controlled by each player. If you do, each player takes control of the chosen unit controlled by the player to their right. At the start of the regroup phase, each player takes control of each unit they own that was chosen for this ability.",,,False,,https://cdn.swu-db.com/images/cards/TWI/204.png,Rare,0.20,204
twi,129,In Defense of Kamino,,1,Event,['Command'],['REPUBLIC'],,4,,,"For this phase, each friendly Republic unit gains Restore 2 and: ""When Defeated: Create a Clone Trooper token.""",,,False,,https://cdn.swu-db.com/images/cards/TWI/129.png,Rare,0.32,129
twi,221,In Pursuit,,1,Event,['Cunning'],['TACTIC'],,0,,,"Exhaust a friendly unit. If you do, exhaust an enemy unit.",,,False,,https://cdn.swu-db.com/images/cards/TWI/221.png,Common,0.09,221
twi,206,Independent Senator,,1,Unit,['Cunning'],"['SEPARATIST', 'OFFICIAL']",['Ground'],1,0,4,"Action [c=2, exhaust]: Exhaust a unit with 4 or less power.",,,False,,https://cdn.swu-db.com/images/cards/TWI/206.png,Uncommon,0.08,206
twi,061,Infantry of the 212th,,1,Unit,['Vigilance'],"['REPUBLIC', 'CLONE', 'TROOPER']",['Ground'],3,2,4,Coordinate - Sentinel (Gain this keyword while you control 3 or more units. Units in this arena can't attack your non-Sentinel units or your base.),,,False,,https://cdn.swu-db.com/images/cards/TWI/061.png,Common,0.09,061
twi,182,Infiltrating Demolisher,,1,Unit,"['Cunning', 'Villainy']","['SEPARATIST', 'DROID']",['Ground'],4,4,5,"Exploit 1 (While playing this card, defeat up to 1 unit you control. This card costs 2 less for each unit defeated this way.) |Saboteur (When this unit attacks, ignore Sentinel and defeat the defender's Shields.)",,,False,,https://cdn.swu-db.com/images/cards/TWI/182.png,Common,0.07,182
twi,016,Jango Fett,Concealing the Conspiracy,1,Leader,"['Cunning', 'Villainy']","['UNDERWORLD', 'BOUNTY HUNTER']",['Ground'],5,3,7,"When a friendly unit deals damage to an enemy unit: You may exhaust this leader. If you do, exhaust that enemy unit.",When a friendly unit deals damage to an enemy unit: You may exhaust that unit.,"Epic Action: If you control 5 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/TWI/016-b.png,https://cdn.swu-db.com/images/cards/TWI/016.png,Common,0.14,016
twi,202,Jar Jar Binks,Foolish Gungan,1,Unit,"['Cunning', 'Cunning']",['GUNGAN'],['Ground'],2,2,3,On Attack: Deal 2 damage to a random unit or base.,,,False,,https://cdn.swu-db.com/images/cards/TWI/202.png,Uncommon,0.11,202
twi,145,Jesse,Hard-Fighting Patriot,1,Unit,"['Aggression', 'Heroism']","['REPUBLIC', 'CLONE', 'TROOPER']",['Ground'],3,4,4,Raid 1 (This unit gets +1/+0 while attacking.) |When Played: An opponent creates 2 Battle Droid tokens.,,,False,,https://cdn.swu-db.com/images/cards/TWI/145.png,Uncommon,0.14,145
twi,143,Jyn Erso,Stardust,1,Unit,"['Aggression', 'Heroism']",['REBEL'],['Ground'],2,3,2,"While an enemy unit has been defeated this phase, this unit gets +1/+0 and gains Saboteur.",,,False,,https://cdn.swu-db.com/images/cards/TWI/143.png,Rare,0.57,143
twi,026,KCM Mining Facility,Mustafar,1,Base,['Aggression'],,,,,30,,,,False,,https://cdn.swu-db.com/images/cards/TWI/026.png,Common,0.13,026
twi,085,Kalani,Analytical General,1,Unit,"['Command', 'Villainy']","['SEPARATIST', 'DROID']",['Ground'],6,5,7,"On Attack: You may choose another unit. If you have the initiative, you may choose up to 2 other units instead. Give each chosen unit +2/+2 for this phase.",,,False,,https://cdn.swu-db.com/images/cards/TWI/085.png,Rare,0.32,085
twi,044,Kashyyyk Defender,,1,Unit,"['Vigilance', 'Heroism']",['WOOKIEE'],['Ground'],2,0,5,Grit (This unit gets +1/+0 for each damage on it.) |When Played: Heal up to 2 damage from another unit and deal that much damage to this unit.,,,False,,https://cdn.swu-db.com/images/cards/TWI/044.png,Uncommon,0.11,044
twi,064,Ki-Adi-Mundi,Composed and Confident,1,Unit,['Vigilance'],"['FORCE', 'JEDI', 'REPUBLIC']",['Ground'],5,5,7,Coordinate - When an opponent plays their second card each phase: You may draw 2 cards.,,,False,,https://cdn.swu-db.com/images/cards/TWI/064.png,Legendary,8.86,064
twi,165,Kit Fisto,The Smiling Jedi,1,Unit,['Aggression'],"['FORCE', 'JEDI', 'REPUBLIC']",['Ground'],6,7,6,Saboteur|Coordinate — On Attack: You may deal 3 damage to a ground unit. (Gain this ability while you control 3 or more units.),,,False,,https://cdn.swu-db.com/images/cards/TWI/165.png,Rare,0.66,165
twi,049,Knight of the Republic,,1,Unit,"['Vigilance', 'Heroism']","['FORCE', 'JEDI', 'REPUBLIC']",['Ground'],6,4,7,When this unit is attacked: Create a Clone Trooper token.,,,False,,https://cdn.swu-db.com/images/cards/TWI/049.png,Common,0.08,049
twi,084,Kraken,Confederate Tactician,1,Unit,"['Command', 'Villainy']","['SEPARATIST', 'DROID']",['Ground'],5,2,5,When Played: Create 2 Battle Droid tokens. |On Attack: Give each friendly token unit +1/+1 for this phase.,,,False,,https://cdn.swu-db.com/images/cards/TWI/084.png,Uncommon,0.11,084
twi,023,Lair of Grievous,Vassek,1,Base,['Command'],,,,,30,,,,False,,https://cdn.swu-db.com/images/cards/TWI/023.png,Common,0.13,023
twi,041,Lethal Crackdown,,1,Event,"['Vigilance', 'Villainy']",['TACTIC'],,4,,,Defeat a non-leader unit. Deal damage to your base equal to that unit's power.,,,False,,https://cdn.swu-db.com/images/cards/TWI/041.png,Uncommon,0.14,041
twi,029,Level 1313,Coruscant,1,Base,['Cunning'],,,,,30,,,,False,,https://cdn.swu-db.com/images/cards/TWI/029.png,Common,0.13,029
twi,149,Low Altitude Gunship,,1,Unit,"['Aggression', 'Heroism']","['REPUBLIC', 'VEHICLE', 'TRANSPORT']",['Ground'],6,6,5,"Overwhelm (When attacking an enemy unit, deal excess damage to the opponent's base.) |When Played: Choose an enemy unit. Deal 1 damage to it for each friendly Republic unit.",,,False,,https://cdn.swu-db.com/images/cards/TWI/149.png,Uncommon,0.13,149
twi,050,Luminara Unduli,Soft-Spoken Master,1,Unit,"['Vigilance', 'Heroism']","['FORCE', 'JEDI', 'REPUBLIC']",['Ground'],7,4,9,Coordinate - Grit (Gain this keyword while you control 3 or more units. This unit gets +1/+0 for each damage on her.) |When Played: Choose a base. Heal 1 damage from it for each unit you control.,,,False,,https://cdn.swu-db.com/images/cards/TWI/050.png,Rare,0.43,050
twi,210,Lux Bonteri,Renegade Separatist,1,Unit,['Cunning'],['SEPARATIST'],['Ground'],2,3,2,"When an opponent plays a card: If that opponent paid less than the card's cost to play it, ready or exhaust a unit.",,,False,,https://cdn.swu-db.com/images/cards/TWI/210.png,Uncommon,0.13,210
twi,013,Mace Windu,Vaapad Form Master,1,Leader,"['Aggression', 'Heroism']","['FORCE', 'JEDI', 'REPUBLIC']",['Ground'],7,5,8,"Action [C=1, Exhaust]: Deal 1 damage to a damaged enemy unit. Then, if it has 5 or more damage on it, deal 1 damage to it.",When Deployed: Deal 2 damage to each damaged enemy unit.,"Epic Action: If you control 7 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/TWI/013-b.png,https://cdn.swu-db.com/images/cards/TWI/013.png,Rare,0.12,013
twi,152,Mace Windu's Lightsaber,,1,Upgrade,"['Aggression', 'Heroism']","['ITEM', 'WEAPON', 'LIGHTSABER']",,2,2,2,"Attach to a non-Vehicle unit. |When Played: If attached unit is Mace Windu, draw 2 cards.",,,False,,https://cdn.swu-db.com/images/cards/TWI/152.png,Rare,0.52,152
twi,082,MagnaGuard Wing Leader,,1,Unit,"['Command', 'Villainy']","['SEPARATIST', 'VEHICLE', 'FIGHTER']",['Space'],3,3,4,"Action: Attack with a Droid unit. Then, attack with another Droid unit. Use this ability only once each round.",,,False,,https://cdn.swu-db.com/images/cards/TWI/082.png,Uncommon,0.12,082
twi,039,Malevolence,Grievous's Secret Weapon,1,Unit,"['Vigilance', 'Villainy']","['SEPARATIST', 'VEHICLE', 'CAPITAL SHIP']",['Space'],9,7,7,Exploit 4 |Restore 2 |When Played: Give an enemy unit -4/-0 for this phase. It can't attack for this phase.,,,False,,https://cdn.swu-db.com/images/cards/TWI/039.png,Rare,0.58,039
twi,102,Manufactured Soldiers,,1,Event,"['Command', 'Command']",['SUPPLY'],,3,,,Choose one: |Create 2 Clone Trooper tokens. |Create 3 Battle Droid tokens.,,,False,,https://cdn.swu-db.com/images/cards/TWI/102.png,Uncommon,0.13,102
twi,101,Mas Amedda,Vice Chair,1,Unit,"['Command', 'Command']","['REPUBLIC', 'OFFICIAL']",['Ground'],2,0,4,"When you play another unit: You may exhaust this unit. If you do, search the top 4 cards of your deck for a unit, reveal it, and draw it. (Put the other cards on the bottom of your deck in a random order.)",,,False,,https://cdn.swu-db.com/images/cards/TWI/101.png,Rare,0.34,101
twi,009,Maul,A Rival in Darkness,1,Leader,"['Aggression', 'Villainy']","['FORCE', 'UNDERWORLD']",['Ground'],6,6,6,"Action [Exhaust]: Attack with a unit. It gains Overwhelm for this attack. (When attacking an enemy unit, deal excess damage to the opponent’s base.)",Overwhelm|Each other friendly unit gains Overwhelm.,"Epic Action: If you control 6 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/TWI/009-b.png,https://cdn.swu-db.com/images/cards/TWI/009.png,Common,0.16,009
twi,238,Merciless Contest,,1,Event,['Villainy'],['TACTIC'],,3,,,Each player chooses a non-leader unit they control. Defeat those units.,,,False,,https://cdn.swu-db.com/images/cards/TWI/238.png,Common,0.10,238
twi,154,Mister Bones,I Performed Violence,1,Unit,"['Aggression', 'Aggression']","['FRINGE', 'DROID']",['Ground'],1,3,1,"On Attack: If you have no cards in your hand, you may deal 3 damage to a ground unit.",,,False,,https://cdn.swu-db.com/images/cards/TWI/154.png,Rare,0.38,154
twi,035,Morgan Elsbeth,Keeper of Many Secrets,1,Unit,"['Vigilance', 'Villainy']","['FORCE', 'IMPERIAL', 'OFFICIAL']",['Ground'],4,3,6,"Restore 1 |On Attack: You may defeat another friendly unit. If you do, draw a card.",,,False,,https://cdn.swu-db.com/images/cards/TWI/035.png,Rare,0.73,035
twi,066,Multi-Troop Transport,,1,Unit,['Vigilance'],"['SEPARATIST', 'VEHICLE', 'TANK']",['Ground'],7,3,6,"Exploit 2 (While playing this card, defeat up to 2 units you control. This card costs 2 less for each unit defeated this way.)|On Attack: Create a Battle Droid token.",,,False,,https://cdn.swu-db.com/images/cards/TWI/066.png,Common,0.06,066
twi,001,Nala Se,Clone Engineer,1,Leader,"['Vigilance', 'Villainy']",['KAMINOAN'],['Ground'],4,1,7,Ignore the aspect penalty on Clone units you play.,"Ignore the aspect penalty on Clone units you play.|Each friendly Clone unit gains: ""When Defeated: Heal 2 damage from your base.""","Epic Action: If you control 6 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/TWI/001-b.png,https://cdn.swu-db.com/images/cards/TWI/001.png,Rare,0.12,001
twi,119,Nameless Valor,,1,Upgrade,['Command'],['LEARNED'],,1,2,2,"Attach to a token unit. |Attached unit gains Overwhelm. (When attacking an enemy unit, deal excess damage to the opponent's base.)",,,False,,https://cdn.swu-db.com/images/cards/TWI/119.png,Uncommon,0.11,119
twi,225,Now There Are Two of Them,,1,Event,['Cunning'],['TRICK'],,3,,,"If you control exactly one unit, play a non-Vehicle unit from your hand that shares a Trait with the unit you control. It costs 5 less.",,,False,,https://cdn.swu-db.com/images/cards/TWI/225.png,Legendary,24.73,225
twi,002,Nute Gunray,Vindictive Viceroy,1,Leader,"['Vigilance', 'Villainy']","['SEPARATIST', 'OFFICIAL']",['Ground'],6,2,8,"Action [Exhaust]: If 2 or more friendly units were defeated this phase, create a Battle Droid token.",On Attack: Create a Battle Droid token.,"Epic Action: If you control 6 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/TWI/002-b.png,https://cdn.swu-db.com/images/cards/TWI/002.png,Common,0.09,002
twi,131,OOM-Series Officer,,1,Unit,"['Aggression', 'Villainy']","['SEPARATIST', 'DROID']",['Ground'],2,2,1,When Defeated: Deal 2 damage to a base.,,,False,,https://cdn.swu-db.com/images/cards/TWI/131.png,Common,0.08,131
twi,104,Obedient Vanguard,,1,Unit,['Command'],"['SEPARATIST', 'DROID', 'TROOPER']",['Ground'],1,1,1,Raid 1 (This unit gets +1/+0 while attacking.) |When Defeated: You may give a Trooper unit +2/+2 for this phase.,,,False,,https://cdn.swu-db.com/images/cards/TWI/104.png,Common,0.08,104
twi,003,Obi-Wan Kenobi,Patient Mentor,1,Leader,"['Vigilance', 'Heroism']","['FORCE', 'JEDI', 'REPUBLIC']",['Ground'],6,4,7,Action [Exhaust]: Heal 1 damage from a unit.,"Sentinel (Units in this arena can't attack your non-Sentinel units or your base.)|On Attack: Heal 1 damage from a unit. If you do, deal 1 damage to a different unit.","Epic Action: If you control 6 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/TWI/003-b.png,https://cdn.swu-db.com/images/cards/TWI/003.png,Common,0.09,003
twi,048,Obi-Wan's Aethersprite,This is Why I Hate Flying,1,Unit,"['Vigilance', 'Heroism']","['JEDI', 'REPUBLIC', 'VEHICLE', 'FIGHTER']",['Space'],5,4,6,When Played/On Attack: You may deal 1 damage to this unit and 2 damage to another space unit.,,,False,,https://cdn.swu-db.com/images/cards/TWI/048.png,Uncommon,0.11,048
twi,168,Old Access Codes,,1,Upgrade,['Aggression'],['ITEM'],,1,1,0,"When Played: If an opponent controls more units than you, draw a card.",,,False,,https://cdn.swu-db.com/images/cards/TWI/168.png,Common,0.06,168
twi,219,On Top of Things,,1,Upgrade,['Cunning'],['TRICK'],,2,2,0,When Played: Attached unit can't be attacked this phase (unless it has Sentinel).,,,False,,https://cdn.swu-db.com/images/cards/TWI/219.png,Uncommon,0.13,219
twi,190,On the Doorstep,,1,Event,"['Cunning', 'Villainy']",['SUPPLY'],,4,,,Create 3 Battle Droid tokens and ready them.,,,False,,https://cdn.swu-db.com/images/cards/TWI/190.png,Common,0.11,190
twi,115,Osi Sobeck,Warden of the Citadel,1,Unit,['Command'],['SEPARATIST'],['Ground'],6,3,6,Exploit 3 |When Played: This unit captures an enemy non-leader ground unit with cost equal to or less than the number of resources paid to play this unit.,,,False,,https://cdn.swu-db.com/images/cards/TWI/115.png,Uncommon,0.11,115
twi,043,Outspoken Representative,,1,Unit,"['Vigilance', 'Heroism']","['REPUBLIC', 'OFFICIAL']",['Ground'],2,0,3,"While you control another Republic unit, this unit gains Sentinel. (Units in this arena can't attack your non-Sentinel units or your base.) |When Defeated: Create a Clone Trooper token.",,,False,,https://cdn.swu-db.com/images/cards/TWI/043.png,Common,0.10,043
twi,058,Padawan Starfighter,,1,Unit,['Vigilance'],"['JEDI', 'REPUBLIC', 'VEHICLE', 'FIGHTER']",['Space'],2,1,3,"While you control a Force unit or a Force upgrade, this unit gets +1/+1.",,,False,,https://cdn.swu-db.com/images/cards/TWI/058.png,Common,0.10,058
